Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.31,symmetric,0.36662305484011215
100% Corpus,9,0.61,0.01,0.353337965508043
100% Corpus,9,0.61,0.31,0.364462987705233
100% Corpus,9,0.61,0.61,0.34824338290577317
100% Corpus,9,0.61,0.9099999999999999,0.3448622056029664
100% Corpus,9,0.61,symmetric,0.3503613335066251
100% Corpus,9,0.9099999999999999,0.01,0.353835530881926
100% Corpus,9,0.9099999999999999,0.31,0.3775901562593097
100% Corpus,9,0.9099999999999999,0.61,0.3633049369634061
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.36256871595033535
100% Corpus,9,0.9099999999999999,symmetric,0.3608230300109543
100% Corpus,9,symmetric,0.01,0.3648519308814508
100% Corpus,9,symmetric,0.31,0.3356093909220854
100% Corpus,9,symmetric,0.61,0.3282084253209181
100% Corpus,9,symmetric,0.9099999999999999,0.3245206677820596
100% Corpus,9,symmetric,symmetric,0.3469135724601769
100% Corpus,9,asymmetric,0.01,0.36874171493188135
100% Corpus,9,asymmetric,0.31,0.3252017935199878
100% Corpus,9,asymmetric,0.61,0.33158378069718775
100% Corpus,9,asymmetric,0.9099999999999999,0.3398112133828586
100% Corpus,9,asymmetric,symmetric,0.3397300215951836
100% Corpus,10,0.01,0.01,0.33927037879553784
100% Corpus,10,0.01,0.31,0.30237378027828343
100% Corpus,10,0.01,0.61,0.31119642822746174
100% Corpus,10,0.01,0.9099999999999999,0.3140670069289211
100% Corpus,10,0.01,symmetric,0.3348641800337318
100% Corpus,10,0.31,0.01,0.3713352983154818
100% Corpus,10,0.31,0.31,0.32295179764246074
100% Corpus,10,0.31,0.61,0.3257949575903286
100% Corpus,10,0.31,0.9099999999999999,0.3191605636486142
100% Corpus,10,0.31,symmetric,0.35430437068051396
100% Corpus,10,0.61,0.01,0.36646927104755744
100% Corpus,10,0.61,0.31,0.34709103833417243
100% Corpus,10,0.61,0.61,0.3401399692551983
100% Corpus,10,0.61,0.9099999999999999,0.3677520053528852
100% Corpus,10,0.61,symmetric,0.3353214928886141
100% Corpus,10,0.9099999999999999,0.01,0.34568465888218297
100% Corpus,10,0.9099999999999999,0.31,0.38466147078098484
100% Corpus,10,0.9099999999999999,0.61,0.35039321791066275
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.3327805459073694
100% Corpus,10,0.9099999999999999,symmetric,0.33153461378762544
100% Corpus,10,symmetric,0.01,0.33259587116265377
100% Corpus,10,symmetric,0.31,0.32232624184495984
100% Corpus,10,symmetric,0.61,0.3223137585712471
100% Corpus,10,symmetric,0.9099999999999999,0.32368142174062475
100% Corpus,10,symmetric,symmetric,0.3177719636980986
100% Corpus,10,asymmetric,0.01,0.3700977895244374
100% Corpus,10,asymmetric,0.31,0.3196238279760094
100% Corpus,10,asymmetric,0.61,0.3141100572132446
100% Corpus,10,asymmetric,0.9099999999999999,0.3209775794456533
100% Corpus,10,asymmetric,symmetric,0.36819264452856687
