Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/edjzhz/statuses/1508260755698864128,edjzhz,3/27/2022 9:52 pm,MariettoPonce Y califica de clasistas a quienes cuestionan el derrotero aereo,Mention,Text Only,377,0,"Merida, Yucatán, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Jacquie_LHoist/statuses/1508256261736914946,Jacquie_LHoist,3/27/2022 9:34 pm,"Inclusión es reconocer el talento #TroyKotsur 
Sin discriminación.

Mejor actor de reparto #Oscars @Azteca #Oscarmania https://t.co/EIjwL4Mppu | QT: ¡Todos somos parte de la historia! Troy Kotsur, se convirtió en el primer actor sordo que obtiene un Oscar. Me siento lleno de emoción con la #Oscarmanía. https://t.co/GeVMcEpYCv",Message,Link,20905,18,"Coyoacan, Mexico City, Mexico",Women,,14,0,0,4,
Twitter,https://twitter.com/haramali/statuses/1508248363069845506,haramali,3/27/2022 9:03 pm,"rortizluna @El_Universal_Mx @HernanGomezB Llaman élite, pero no tienen fundamento.

Muchos funcionarios de la #4T tienen más bienes en tiempo récord.

Son clasistas, soberbios, dictadores.

Esa es la realidad @HernanGomezB",Mention,Text Only,330,0,"Xonacatlan, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Enrique_Noriega/statuses/1508247260798328837,Enrique_Noriega,3/27/2022 8:59 pm,Como que el papel de victima y resentido del taradazo de @TenochHuerta  no es elegible para los Oscares?,Message,Text Only,1048,2,"Tepic, Nayarit, Mexico",Men,,1,0,0,1,Backlash
Twitter,https://twitter.com/emmoonar/statuses/1508244486698070016,emmoonar,3/27/2022 8:48 pm,"Ez ke no es clasismo, dijera el #Gutierritos @Sergeluna_S https://t.co/wULbyIrSPB | QT: Aquí el vehículo ""austero y humilde"" en el que se transporte el Dip. Gutiérrez, una camioneta BMW modelo X4 M40i. No es del año, pero no deja de ser un auto de súper lujo. 

La clase social de una persona NO debe ser jamás motivo de burla, pero la hipocresía SÍ. https://t.co/SKIdxaUz8p",Message,Link,126,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/SerialTaurino/statuses/1508243160597774338,SerialTaurino,3/27/2022 8:42 pm,"🎥Los instantes de Daniel Prieto con “Gladiador”, dos orejas para el novillero y arrastre lento para el astado. @ Plaza De Toros San Marcos, Aguascalientes https://t.co/9awk8Y9KDX",Message,Link,5378,1,"Aguascalientes, Aguascalientes, Mexico",,,1,0,0,0,
Instagram,https://www.instagram.com/tv/CboKjNqFQbG/,,3/27/2022 8:39 pm,"🙄 Sobre #Cazzu #JenniferParker y cómo es que la hermana de la cantante terminó siendo violentada por la activista anti-racista.

Les dejo una reflexión al final porque lo mediático de estos hechos nos dan la oportunidad para hablar sobre racismo. Siempre con debate y no con las armas del opresor: la violencia.

Si me equivoco en cosas digan.
En esta cuenta se banca a cazzu y nos solidarizamos con c4lle.dj

#Racismo #musica #trap",Message,Video,0,131,,,,112,0,19,0,
Twitter,https://twitter.com/asimaike/statuses/1508241254387224579,asimaike,3/27/2022 8:35 pm,"SandraCuevas_ Le falto agregar:
Prepotencia, represión, soberbia, arrogancia, violencia, clasismo, racismo, huy muchas cualidades.
@FiscaliaCDMX
@Claudiashein
Disculpe Dra. no pude evitar dejar de alabar a tan ""distinguida servidora pública""
¿Y quienes votaron por ella?",Mention,Text Only,366,0,"Tesistan, Jalisco, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/laparito/statuses/1508240624289517575,laparito,3/27/2022 8:32 pm,marcorubiomx De donde sacas que es discriminación ?? Ósea por favor infórmate lo que es la “discriminación”,Mention,Text Only,292,6,"Las Pintas de Arriba, Jalisco, Mexico",Women,,6,0,0,0,
Twitter,https://twitter.com/rivero_vic/statuses/1508237290958688259,rivero_vic,3/27/2022 8:19 pm,"Honduras si fuera un Estado del país, sería Chiapas.
Tienen la misma color de piel.",Message,Text Only,830,3,Mexico,Men,,3,0,0,0,
Twitter,https://twitter.com/SargentoMadrid/statuses/1508234993327390721,SargentoMadrid,3/27/2022 8:10 pm,"La transmisión de los Oscar lleva 3 minutos y ya metieron pedos racistas y feministas a full🤦🏻‍♂️
""Se preguntarán porque están 3 presentadoras mujeres en los Óscar, pues fácil es más barato 3 mujeres que un hombre"" seguido de ""oohhh la blanquita ha hablado""🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️",Message,Text Only,303,0,Mexico,Men,,0,0,0,0,Género
Twitter,https://twitter.com/juan_wiechers50/statuses/1508231118226612231,juan_wiechers50,3/27/2022 7:54 pm,latinus_us Ese Macedonio es un naco besa nalga CORRUPTO y GÁNSTER,Mention,Text Only,2,0,"Jesus del Monte, México, Mexico",Men,,0,0,0,0,Odio
Twitter,https://twitter.com/TiinValentin/statuses/1508230264450957312,TiinValentin,3/27/2022 7:51 pm,"escarchajuan_ @Inazio_69 @lulapaloooza “Solo estamos discriminando, por qué nos señalan de discriminación? Seguramente ya lo están haciendo, si eso están haciendo” 😬🤨",Mention,Text Only,1207,11,"Cuauhtemoc, Mexico City, Mexico",Men,,10,0,1,0,
Twitter,https://twitter.com/danytigres9/statuses/1508227961610285059,danytigres9,3/27/2022 7:42 pm,Di que eres naco sin decir que eres naco https://t.co/1H6Ut5Ys5L,Message,Photo,122,1,"Jardines de la Silla (Jardines), Nuevo León, Mexico",Men,,1,0,0,0,Odio
Twitter,https://twitter.com/Jacquie_LHoist/statuses/1508225013501116420,Jacquie_LHoist,3/27/2022 7:30 pm,"laurelyeye Como expresidenta y fundadora de @COPRED_CDMX es su mandato defender el trato igualitario y denunciar la discriminación como la transfobia, aunque lo digan académicas 

Absurdo que pida @sabinaberman la renuncia de @Geraldina_GV 
por hacer lo correcto",Mention,Text Only,20905,40,"Coyoacan, Mexico City, Mexico",Women,,33,0,1,6,
Twitter,https://twitter.com/Lupistikis/statuses/1508209389458673668,Lupistikis,3/27/2022 6:28 pm,"amelarios @RamirezClaudia_ Supones que ahí se hospeda...
Que triste que por seguirle la corriente a un loco resentido, apoyen proyectos de los que no saben ni ""J""",Mention,Text Only,18,0,"Colonia Lindavista, México, Mexico",Women,,0,0,0,0,Backlash
Twitter,https://twitter.com/mariotrejoq/statuses/1508204318821859331,mariotrejoq,3/27/2022 6:08 pm,"Luis Cárdenas no conoce tampoco el caso de una alcaldesa que se niega a dejar el cargo a pesar de estar bajo investigación por robo, abuso de autoridad y discriminación. Así los periodistas imparciales de este país México. https://t.co/YrnGqwK2yb | QT: La mejor definición del “me vale madre”… https://t.co/Wt9NE9Etpb",Message,Link,137,0,"Guadalajara, Jalisco, Mexico",,,0,0,0,0,Perfilamiento racial
Twitter,https://twitter.com/Profsnape76/statuses/1508203104252186627,Profsnape76,3/27/2022 6:03 pm,"azucenau :
Ojalá tuvieras el valor de ir a entrevistar a la señora Guadalupe Piña, para q te enteres, de primera fuente, de las circunstancias en las q ella acudió al #AIFAorgulloMexicano

Es importante que te reivindiques, así no quedas como racista.

https://t.co/c6YAxZPTEI",Mention,Link,141,0,"Iztapalapa, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Homarsoc/statuses/1508201997979295746,Homarsoc,3/27/2022 5:59 pm,En las fotos me veo blanco pero en realidad soy joto color cartón.,Message,Text Only,4597,1,"Cuauhtemoc, Mexico City, Mexico",Men,,1,0,0,0,Sexodiversidad
Twitter,https://twitter.com/Profsnape76/statuses/1508200223365124098,Profsnape76,3/27/2022 5:52 pm,"azucenau :
Ojalá tuvieras el valor de ir a entrevistar a la señora Guadalupe Piña, para q te enteres, de primera fuente, de las circunstancias en las q ella acudió al #AIFAorgulloMexicano

Es importante que te reivindiques, así no quedas como racista.

https://t.co/c6YAxZPTEI",Mention,Link,141,0,"Iztapalapa, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/TheBigLudwig/statuses/1508195580127981582,TheBigLudwig,3/27/2022 5:33 pm,"Acostúmbrate clasista ""Los Pinos"" desde 2018 es la casa del pueblo.

Hoy vine a comer las delicias de mi México, esos sabores que han hecho a nuestra cocina patrimonio de la humanidad.

Ustedes sigan comiendo en Pujol yo mientras saludo a Guadalupe Piña la señora del AIFA. https://t.co/l4k7ld1pAW",Message,Photo,41821,777,"Polanco, Mexico City, Mexico",,,524,0,30,223,
Twitter,https://twitter.com/rtoortiz/statuses/1508192202983419918,rtoortiz,3/27/2022 5:20 pm,"Académicxs e intelectuales diciendo que @COPRED_CDMX coarta la libertad de expresión. 
Bien se ve que no han entendido que la transfobia es DISCRIMINACIÓN. https://t.co/wkjZIxsf6R",Message,Photo,643,0,"Zumpango, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/dannyehuanmx/statuses/1508177598551109650,dannyehuanmx,3/27/2022 4:22 pm,"Un HONOR trabajar de la mano con @Geraldina_GV quien ha llevado de manera MAGISTRAL al @COPRED_CDMX!!

Su renuncia sería abandonar a las juventudes y las realidades historiamente vulneradas. Pues ella y el consejo reducido brechas sociales y atendido todo acto de discriminación! https://t.co/F1WbL8G6KP | QT: Exigir la Renuncia de su titular es descabellado, dejando ver el desconocimiento sobre sus funciones y trabajo en los últimos años @sabinaberman. Estas riñas solo abonan a la polarización y las juventudes estamos cansadas de ello, no abones más a esa división 3/4 https://t.co/1GqxAu85Aa",Message,Link,983,6,"Merida, Yucatán, Mexico",Men,,5,0,0,1,
Twitter,https://twitter.com/Jacquie_LHoist/statuses/1508175391814529030,Jacquie_LHoist,3/27/2022 4:13 pm,"genarolozano @SabinaBermanTV Como expresidenta y fundadora de @COPRED_CDMX es su mandato defender el trato igualitario y denunciar la discriminación como la transfobia, aunque lo digan académicas 

Absurdo que pida @SabinaBermanTV la renuncia de @Geraldina_GV 
por hacer lo correcto",Mention,Text Only,20905,33,"Coyoacan, Mexico City, Mexico",Women,,28,0,2,3,
Twitter,https://twitter.com/angelgibran2399/statuses/1508173665829015555,angelgibran2399,3/27/2022 4:06 pm,Yo digo que una denuncia por discriminación no vendría mal https://t.co/pfsKVVLTp6,Message,Link,70,0,"Tlahuac, Mexico City, Mexico",,,0,0,0,0,
Instagram,https://www.instagram.com/p/CbnqqErKrI0/,,3/27/2022 3:56 pm,"Performance colectiva ""Vamos al chino""

Una nueva obra de cangrejopro , que se estrenará en el II Encuentro “我们, 我们 / wŏmen wŏmen”, el sábado 2 de abril, de 18:30h a 19:30h en Nave 17 - ‘La Hoja’,

La pieza presenta y explora las preocupaciones de la comunidad china que tiene tiendas en Madrid sobre su seguridad, especialmente establecimientos y negocios familiares. Esta es una realidad ""silenciada"", pero conocida por todos en la sociedad española. Con los años han ido en aumento, llegándose a normalizar, los incidentes y ataques en locales chinos. Se han convertido en parte de la cultura española.

 A través de la creación de la performance buscamos dar voz a esta problemática, además de asentar nuestra declaración de intenciones. Esperamos que esta pieza arroje luz sobre la violencia y xenofobia que sufren miembros contribuyentes de nuestra sociedad actual. De esta forma, buscamos fomentar y, generar movimiento y resonancia social, visibilizando estas heridas sociales para reestructurar los cimientos que sostienen nuestro crecimiento como comunidad multicultural.

✊🏽 No queremos tener miedo por nuestras familias, compañerxs, amigues. No queremos tener miedo en el trabajo. Las agresiones, los robos, las burlas no son hilarantes, son hirientes.✊🏽

Para las Cangrejas, gran parte del contenido creativo se basa en experiencias propias, propiciando altibajos emocionales durante el proceso de ensayo. Un proceso donde se lanzan al vacío y exploran constantemente sus límites y nuevas fronteras.

INTEGRANTES: xirouxiao ssssshiz zhihanchen_ liu_liulian chainli_1020 jiakunlu5 lovelyyu1108 

¡No os la perdáis y ayudadnos a difundir!

*Se harán dos ensayos generales: 28 de marzo y 1 de abril de 19:00 a 20:00. Si quieres venir temprano a ver y debatir, mándanos un mensaje privado. PLAZAS LIMITADAS*

DISEÑO CARTEL: am_yang95 
FOTOGRAFÍA: lauracvela 
ORGANIZA: liwaiai 

residenciasmatadero mataderomadrid intermediae_matadero

#migracion #racismo #xenofobia #sinofobia #performance #cangrejo #performers #arte #educación #yellowperil #enough #madrid #historias",Message,Photo,0,134,,,,133,0,1,0,
Twitter,https://twitter.com/ElRobDeLosAutos/statuses/1508167380639264768,ElRobDeLosAutos,3/27/2022 3:41 pm,"RaulMartinezA1 ¿Cómo la cogida que te está dando tu presi?
Pobre naco ignorante y delirante.  

Seguro hasta fanático religioso eres, solo alguien tan idiota, un asno que cree en un ""dios"" puede creerle a YSQ.",Mention,Text Only,1372,1,"Miguel Hidalgo, Mexico City, Mexico",Men,,0,0,1,0,Odio
Twitter,https://twitter.com/Jacquie_LHoist/statuses/1508166582119419910,Jacquie_LHoist,3/27/2022 3:38 pm,"Como expresidenta y fundadora de @COPRED_CDMX es su mandato defender el trato igualitario y denunciar la discriminación como la transfobia, aunque lo digan académicas 

Absurdo que pida @sabinaberman la renuncia de @Geraldina_GV 
por hacer lo correcto https://t.co/Z3wjxfriEv | QT: Pero pidamos la renuncia de la Directora de @COPRED_CDMX No puede ser que quien está p garantizar la libertad de pensamiento y manifestación la descalifique como discurso de odio. https://t.co/n4ILq8ankj",Message,Link,20905,60,"Coyoacan, Mexico City, Mexico",Women,,44,0,0,16,
Twitter,https://twitter.com/BHEmbriz/statuses/1508164720532066314,BHEmbriz,3/27/2022 3:31 pm,"La amistad es un don muy especial. Se socializa en la comunidad, en el trabajo, hasta en familia; pero afecto especial se entrega a quien la vida, circunstancia o!!! Pone en el camino y se entrega sin distancia o clase social que impida la comunión. Con afecto permanente.
#Saludo https://t.co/ZhxqLOng55",Message,Photo,951,2,"Villahermosa, Tabasco, Mexico",,,1,0,1,0,
Twitter,https://twitter.com/igetec1/statuses/1508160325916532749,igetec1,3/27/2022 3:13 pm,"LaJornada @alfagonzalezm Entonces cual es la pena, o discriminación si todos somos de rodada grande.
Mas vale gordo que cause risa, y no flaco que cause lastima...",Mention,Text Only,10,0,"Tlalpan, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Jacquie_LHoist/statuses/1508159461755662348,Jacquie_LHoist,3/27/2022 3:10 pm,almaguerpardo1 @COPRED_CDMX @sabinaberman @Geraldina_GV La inclusión sin discriminación.,Mention,Text Only,20905,33,"Coyoacan, Mexico City, Mexico",Women,,30,0,2,1,
Twitter,https://twitter.com/SalmaLuevano/statuses/1508154920905621506,SalmaLuevano,3/27/2022 2:52 pm,"CarlosLealMx Cada quien es libre de pensar lo que quiera pero cuando se señala de la manera que lo haces tu y ese señalamiento es DISCRIMINACIÓN, no me interesa darte ninguna respuesta ya que sería en vano. Muchas gracias y buen fin",Mention,Text Only,13186,66,"Aguascalientes, Aguascalientes, Mexico",Women,,21,0,45,0,
Twitter,https://twitter.com/sweetchavacano/statuses/1508154745227079680,sweetchavacano,3/27/2022 2:51 pm,"im_danita @unfanmas123 @AgusCaceressss @yxstes indios no indigenas, pedazo de sorete",Mention,Text Only,1049,0,"Las Delicias, Baja California, Mexico",,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/verushhk/statuses/1508150767911329795,verushhk,3/27/2022 2:35 pm,Nada más acuérdense que la culpa no la tien el indio sino el que lo hace compadre. https://t.co/xNbiVI8hCW | QT: ¿Oigan weyes y si mejor se buscan un trabajo? https://t.co/u4g2OWmkp6,Message,Link,2854,2,"Colonia Lindavista, México, Mexico",,,2,0,0,0,Origen cultural
Twitter,https://twitter.com/chilis064/statuses/1508149786666541062,chilis064,3/27/2022 2:31 pm,"MariaEl03386030 @LetyMN1 No eres la única, por ser mujer también sufrí discriminación,pero le saque la vuelta nunca me dejé.",Mention,Text Only,1351,3,"Tecamac de Felipe Villanueva, México, Mexico",Women,,2,0,1,0,Género
Twitter,https://twitter.com/jorgedejgm/statuses/1508147458894823425,jorgedejgm,3/27/2022 2:22 pm,"jonathanmaza Putin es un acomplejado de Origen que sobrevivio como muchos en otros lados iguales a el , cometiendo infamias ,mentiras y denostando criticos con falsas verdades . Esto no es inteligencia militar es un Oxy moron .",Mention,Text Only,105,0,"Las Delicias, Baja California, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/BHEmbriz/statuses/1508142777212702722,BHEmbriz,3/27/2022 2:03 pm,"La amistad es un don muy especial. Se socializa en la comunidad, en el trabajo, hasta en familia; pero afecto especial se entrega a quien la vida, circunstancia o!!! Pone en el camino y se entrega sin distancia o clase social que impida la comunión. Con afecto permanente.
#Saludo https://t.co/RrRdFuYAGs",Message,Photo,951,0,"Villahermosa, Tabasco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/MrCanciller/statuses/1508141312578568201,MrCanciller,3/27/2022 1:58 pm,"Es puro OGT.
Si lo invitan a un bautizo... Quiere ser el bautizado.

¡Junior y acomplejado!

Ahora anda de ""veleta"" con el ""hampa de la política"" https://t.co/DntSwPaTr2 | QT: ¿Y qué hace el Ing. Cárdenas rodeado de tanto hampón? https://t.co/8fjoot2Z3y",Message,Link,1137,0,"Tlalpan, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Jacquie_LHoist/statuses/1508134395059871753,Jacquie_LHoist,3/27/2022 1:30 pm,"Como expresidenta y fundadora de @COPRED_CDMX es su mandato defender el trato igualitario y denunciar la discriminación como la transfobia, aunque lo digan académicas 

Absurdo que pida @sabinaberman la renuncia de @Geraldina_GV 
por hacer lo correcto",Message,Text Only,20905,686,"Coyoacan, Mexico City, Mexico",Women,,540,0,26,120,
Twitter,https://twitter.com/un_siu_mai/statuses/1508131646343688197,un_siu_mai,3/27/2022 1:19 pm,"La mayoría de gringos que viene a México a vivir barato son white trash, por eso son tan arrogantes y racistas; creen que este es su rancho donde pueden hacer lo que quieran y tratarnos como ai tuviéramos la obligación social de servirles…",Message,Text Only,210,0,"Cuauhtemoc, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/isaiscarrilloje/statuses/1508125286986133506,isaiscarrilloje,3/27/2022 12:54 pm,"GabrielaVMtz22 Enserió Teacher, cuando se agarro allásito ya estaba volteado, el naco de SU PORTERO SI ES IN NACO ...",Mention,Text Only,1815,1,"San Nicolas de los Garza, Nuevo León, Mexico",Men,,0,0,1,0,Odio
Twitter,https://twitter.com/arevalof2/statuses/1508123003342794758,arevalof2,3/27/2022 12:45 pm,Puro resentido contra el ejercicio democrático,Message,Text Only,1611,3,"Tuxtla Gutierrez, Chiapas, Mexico",Men,,0,0,2,1,Backlash
Twitter,https://twitter.com/yalefrugue/statuses/1508121905227878413,yalefrugue,3/27/2022 12:40 pm,"Bajo fundamentos de pseudoacademicas como las que estuvieron en el foro de la UNAM, se propagan discursos y teorías que estigmatizan, discriminan y niegan las realidades Trans, No Binarias e Intersex desde su feminismo colonial, blanco, clasista, racista, machista y patriarcal.",Mention,Text Only,470,0,"Azcapotzalco, Mexico City, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/lina_oaxaca/statuses/1508120014167195657,lina_oaxaca,3/27/2022 12:33 pm,"Carlos_XD_88699 Los e visto mejores que pene tan chico y prieto, guacala🤮",Mention,Text Only,1066,1,"San Antonio de la Cal, Oaxaca, Mexico",Women,,1,0,0,0,
Twitter,https://twitter.com/samdelalva/statuses/1508116883249111041,samdelalva,3/27/2022 12:20 pm,iam8791 @ParamoSoy Le aprietan y no hablo de racismo jiji.,Mention,Text Only,543,4,Mexico,Men,,2,0,2,0,
Twitter,https://twitter.com/jefeact/statuses/1508107943421648901,jefeact,3/27/2022 11:45 am,"alvaro_delgado @INEMexico Usar a éstas personas para ese fin, ¿No es clasista?",Mention,Text Only,225,0,"Medina, Guanajuato, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/AdrianDrums77/statuses/1508106264416501768,AdrianDrums77,3/27/2022 11:38 am,"La culpa no es del indio.... https://t.co/HJWBFhk2di | QT: Juan Otero nos demuestra, en cada oportunidad que tiene de hacerlo, que jamás debió llegar al Club América",Message,Link,408,0,"Santa Cruz Xoxocotlan, Oaxaca, Mexico",,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/senusuli/statuses/1508103894768906240,senusuli,3/27/2022 11:29 am,"dicen dicen que cuando el tecolote canta
El indio muere
Pero sucede que el tecolote es una especie en extinción
De allí la proliferación
De indios malagradecidos, gūebones y lamidos",Mention,Text Only,2807,0,"Empalme, Sonora, Mexico",,,0,0,0,0,Origen cultural
Instagram,https://www.instagram.com/p/CbnLyLrufUc/,,3/27/2022 11:27 am,"¿ CAZZU ES RACISTA? Parte 1 

Tengamos en cuenta que el racismo no sólo es un prejuicio racial sino tambien un sistema de opresión. 

El intercambio entre la cantante Cazzu y activistas digitales antirracistas, nos invitan a  preguntarnos: 

Para vos, ¿Qué es ser racista? O ¿ De qué otras maneras se expresa el racismo?

Video de pibaafroqom 

.
.
.
.
.
#videosdehermanxs #racismo #cazzu #antiracismo #antiracism",Message,Video,0,156,,,,151,0,5,0,
Twitter,https://twitter.com/SustenCiudadana/statuses/1508101118924054531,SustenCiudadana,3/27/2022 11:18 am,"Europa racista y gobierno ucraniano mentiroso que toma de escudo a la población de las ciudades de las repúblicas autónomas y no le permite salir. Por cierto, los combates son allí, no en territorio ucraniano.... Algún medio dirá la verdad completa algún día? https://t.co/hcwgidZS4p | QT: #Kutupalong, el campo de refugiados del que nadie habla.

En #Bangladesh, desplazados por la violencia que el mundo ignora.
La Europa que acoge entusiasta a ucranios rechaza a desplazados por otros conflictos bélicos (13 millones de sirios, por ejemplo).
https://t.co/49JQ9GMagX https://t.co/jYJyHZmCxt",Message,Link,2724,0,"Xochimilco, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/RodrigoOlgin/statuses/1508099501533376522,RodrigoOlgin,3/27/2022 11:11 am,"Cómo ven este espurio creo que andaba aun borracho el enano acomplejado https://t.co/hFuuoCiEGu | QT: Tan claro y lúcido como siempre, mi no pariente Paco @CartonCalderon https://t.co/WGrsxvVo5J",Message,Link,31,0,"Tepeji de Ocampo, Hidalgo, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/TezoRomero/statuses/1508091236476981260,TezoRomero,3/27/2022 10:39 am,"MariettoPonce @marianagc @_VicenteSerrano Jajajaja 🤣🤣🤣

Par de fachos acomplejados!!

Jajajaja 🤣🤣🤣🤣🤣

#OposicionMoralmenteDerrotada",Mention,Text Only,1415,0,"Ciudad Lopez Mateos, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/TezoRomero/statuses/1508087701937004549,TezoRomero,3/27/2022 10:25 am,CartonCalderon @CartonCalderon facho misógino y acomplejado 👇 https://t.co/QT0izVRZhf,Mention,Photo,1415,0,"Ciudad Lopez Mateos, México, Mexico",,,0,0,0,0,Género
Instagram,https://www.instagram.com/p/CbnEVCYrMOK/,,3/27/2022 10:21 am,"Cuando se presentan actos de racismo y discriminación racial las personas racializadas hacemos un esfuerzo por tratar de hacerle ver a la gente por qué esa actuación tipifica como un acto racista, pero es muy desgastante encontrarse con un “juez” que quiera decirte si es racismo o no. Ey, no seas esa persona, en serio… mejor escucha y aprende. 

#VisajeNegro 
#TiendaVisajeNegro 
#Racismo 
#discriminación 
#cerodiscriminación 
#Colombia",Message,Photo,0,164,,,,163,0,1,0,
Twitter,https://twitter.com/TezoRomero/statuses/1508084083875852295,TezoRomero,3/27/2022 10:10 am,"rivapa @nytimes @rivapa chayotero frustrado y acomplejado.Cero credibilidad. Das lástima.

NYTMES ya no es referencia

#PrensaBasuraYGolpista https://t.co/jiA9eDPmqB",Mention,Photo,1415,7,"Ciudad Lopez Mateos, México, Mexico",,,6,0,0,1,
Twitter,https://twitter.com/Kar_Queretana76/statuses/1508081280306585603,Kar_Queretana76,3/27/2022 9:59 am,"arcadnium No siempre! 😂🤣 Depende del cuerpo, color de piel, edad, tatuaje por supuesto, hay factores y niveles🤷🏻‍♀️ eso pienso yo! https://t.co/es9xXtAXeb",Mention,Photo,665,3,"Santa Rosa Jauregui, Querétaro, Mexico",,,2,0,1,0,
Twitter,https://twitter.com/CriminologoAsh/statuses/1508081029952811011,CriminologoAsh,3/27/2022 9:58 am,"La falsedad de mencionar casi siempre que el capitalismo es como un ""cáncer' y que varios de sus seguidores son clasistas pero cuando pones un stand para vender tus playeras en La Mole y grabas vídeos en Japón se te olvida tu ""anticapitalismo"".

Tres pesitos de madre.",Message,Text Only,71,1,"Casa Blanca, Puebla, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/JuanVazquez53/statuses/1508078756065337346,JuanVazquez53,3/27/2022 9:49 am,"jorgeramosnews Bravo por Putin , que acabe con los Neonazis del mundo, no pueden dejar crecer a esos racistas internacionales.",Mention,Text Only,1788,1,"Colonia Lindavista, México, Mexico",Men,,1,0,0,0,
Twitter,https://twitter.com/YanluyY/statuses/1508078695835185153,YanluyY,3/27/2022 9:49 am,RadioFormulaQro @monyarriola Muy atractiva Montse. Decimos !No a la discriminación subliminal!,Mention,Text Only,184,0,"Villahermosa, Tabasco, Mexico",,,0,0,0,0,
Instagram,https://www.instagram.com/p/Cbm-M__NcOR/,,3/27/2022 9:27 am,Hoy #27deMarzo nos hemos concentrado en #Valencia contra el #racismo estructural y social que margina y excluye a las personas migradas; en apoyo a la ILP por la #RegularizacionYA y por los derechos de las trabajadoras del hogar y cuidados. #StopRacism #StopRacismo,Message,Photo,0,119,,,,118,0,1,0,
Twitter,https://twitter.com/ANGELRRMELENDEZ/statuses/1508072446162841611,ANGELRRMELENDEZ,3/27/2022 9:24 am,"alvaro_delgado pinches clasistas, espero le hayan dado un buen local y que no atienda en el suelo como les gusta.",Mention,Text Only,363,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1508002409934639105,JuampiSwan,3/27/2022 4:46 am,"LordDevastation @Pandemonium2030 @DanielBorrego87 @AgustinLaje Sí, el de discriminación. Y la CALUMNIA y la DIFAMACIÓN también se castigan",Mention,Text Only,365,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/WalkyriaAdriana/statuses/1508002333850021888,WalkyriaAdriana,3/27/2022 4:45 am,"juncalssolano Qué bueno que demostraron que iban preparados, con datos y cifras concretos, dejaron totalmente en ridículo a la Gilbertona y a su comadre, que aparte de racistas y clasistas, son ridículamente ignorantes, pero parece que se sienten orgullosos de serlo. Muy bien Juncal❤️",Mention,Text Only,29,0,"Cuauhtemoc, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1508000193093976069,JuampiSwan,3/27/2022 4:37 am,"LordDevastation @Pandemonium2030 @DanielBorrego87 @AgustinLaje De hecho, es evidencia que comprueba que ustedes necesitan inventar enemigos imaginarios con tal de justificar su discriminación.
Por eso es que su ""ideología de género"" cambia su definición la usan para referirse a todo lo que les arde.",Mention,Text Only,365,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1507999444393943044,JuampiSwan,3/27/2022 4:34 am,"LordDevastation @Pandemonium2030 @DanielBorrego87 @AgustinLaje La difamación, la calumnia y la discriminación son delitos",Mention,Text Only,365,1,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,1,0,
Twitter,https://twitter.com/DrBarretoOnco/statuses/1507999380254646275,DrBarretoOnco,3/27/2022 4:34 am,Fercontreras I beg to differ. San Pedro lamentablemente está lleno de gente hipócrita y clasista. Se parecen a los fariseos del Antiguo Testamento... pero en fin. Está bonita la taza y se agradece tu trabajo mi Lic!!,Mention,Text Only,128,0,"Monterrey, Nuevo León, Mexico",Men,,0,0,0,0,
