Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.31,symmetric,0.34993600416040105
100% Corpus,9,0.61,0.01,0.35280656183609266
100% Corpus,9,0.61,0.31,0.3518778429003143
100% Corpus,9,0.61,0.61,0.3739446498968047
100% Corpus,9,0.61,0.9099999999999999,0.40521113156308375
100% Corpus,9,0.61,symmetric,0.3526079748345412
100% Corpus,9,0.9099999999999999,0.01,0.3571822172932347
100% Corpus,9,0.9099999999999999,0.31,0.34939035080097947
100% Corpus,9,0.9099999999999999,0.61,0.36696866926069993
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.36776355655617027
100% Corpus,9,0.9099999999999999,symmetric,0.34504716901325705
100% Corpus,9,symmetric,0.01,0.353914310504688
100% Corpus,9,symmetric,0.31,0.35739987469331447
100% Corpus,9,symmetric,0.61,0.3937804035583803
100% Corpus,9,symmetric,0.9099999999999999,0.40112832914653385
100% Corpus,9,symmetric,symmetric,0.33553341230783557
100% Corpus,9,asymmetric,0.01,0.36479696199393563
100% Corpus,9,asymmetric,0.31,0.3631044189839686
100% Corpus,9,asymmetric,0.61,0.37818968427118077
100% Corpus,9,asymmetric,0.9099999999999999,0.46739453463236585
100% Corpus,9,asymmetric,symmetric,0.40682123627536715
100% Corpus,10,0.01,0.01,0.37078629311802425
100% Corpus,10,0.01,0.31,0.3429026743042953
100% Corpus,10,0.01,0.61,0.33323531571408027
100% Corpus,10,0.01,0.9099999999999999,0.32985171549091546
100% Corpus,10,0.01,symmetric,0.3685577121407351
100% Corpus,10,0.31,0.01,0.3241175227498165
100% Corpus,10,0.31,0.31,0.33531410964056985
100% Corpus,10,0.31,0.61,0.3709546895619213
100% Corpus,10,0.31,0.9099999999999999,0.3810586932342983
100% Corpus,10,0.31,symmetric,0.33550593842816745
100% Corpus,10,0.61,0.01,0.3313080236172797
100% Corpus,10,0.61,0.31,0.33846062725816284
100% Corpus,10,0.61,0.61,0.3628393809089631
100% Corpus,10,0.61,0.9099999999999999,0.4233181759702263
100% Corpus,10,0.61,symmetric,0.35048159707761883
100% Corpus,10,0.9099999999999999,0.01,0.33480894788931004
100% Corpus,10,0.9099999999999999,0.31,0.3702839709824691
100% Corpus,10,0.9099999999999999,0.61,0.35450246279084763
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.35541755212847254
100% Corpus,10,0.9099999999999999,symmetric,0.33589283048936086
100% Corpus,10,symmetric,0.01,0.35611013141768944
100% Corpus,10,symmetric,0.31,0.34404311056411246
100% Corpus,10,symmetric,0.61,0.3489388485076534
100% Corpus,10,symmetric,0.9099999999999999,0.3761362787044078
100% Corpus,10,symmetric,symmetric,0.387049313400295
100% Corpus,10,asymmetric,0.01,0.3543612254657792
100% Corpus,10,asymmetric,0.31,0.3459754517033488
100% Corpus,10,asymmetric,0.61,0.396142136534441
100% Corpus,10,asymmetric,0.9099999999999999,0.4061636244153436
100% Corpus,10,asymmetric,symmetric,0.38978009638371797
