Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.31,symmetric,0.3207895663488889
100% Corpus,9,0.61,0.01,0.2835678862633529
100% Corpus,9,0.61,0.31,0.33671977392164737
100% Corpus,9,0.61,0.61,0.40595451411356287
100% Corpus,9,0.61,0.9099999999999999,0.45033287879500744
100% Corpus,9,0.61,symmetric,0.29450477089938176
100% Corpus,9,0.9099999999999999,0.01,0.28099331110978715
100% Corpus,9,0.9099999999999999,0.31,0.2805838819485279
100% Corpus,9,0.9099999999999999,0.61,0.31011718497817586
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.29172703958399177
100% Corpus,9,0.9099999999999999,symmetric,0.2890123106962734
100% Corpus,9,symmetric,0.01,0.27701897052269586
100% Corpus,9,symmetric,0.31,0.2797448064151621
100% Corpus,9,symmetric,0.61,0.3283702702551372
100% Corpus,9,symmetric,0.9099999999999999,0.3487738352779835
100% Corpus,9,symmetric,symmetric,0.27262403840359456
100% Corpus,9,asymmetric,0.01,0.30485299290216894
100% Corpus,9,asymmetric,0.31,0.4566525593243544
100% Corpus,9,asymmetric,0.61,0.4904729140094546
100% Corpus,9,asymmetric,0.9099999999999999,0.4842781815392997
100% Corpus,9,asymmetric,symmetric,0.33101827296339725
100% Corpus,10,0.01,0.01,0.2787990983769566
100% Corpus,10,0.01,0.31,0.2803273496860917
100% Corpus,10,0.01,0.61,0.3641611096673098
100% Corpus,10,0.01,0.9099999999999999,0.4570176237987065
100% Corpus,10,0.01,symmetric,0.25516347110568605
100% Corpus,10,0.31,0.01,0.27863174462593265
100% Corpus,10,0.31,0.31,0.3227149711975448
100% Corpus,10,0.31,0.61,0.39269696095018863
100% Corpus,10,0.31,0.9099999999999999,0.4544345314031431
100% Corpus,10,0.31,symmetric,0.29049936251273933
100% Corpus,10,0.61,0.01,0.28223472294714647
100% Corpus,10,0.61,0.31,0.3127985995082573
100% Corpus,10,0.61,0.61,0.4033530434408138
100% Corpus,10,0.61,0.9099999999999999,0.429281975640414
100% Corpus,10,0.61,symmetric,0.28746798530676154
100% Corpus,10,0.9099999999999999,0.01,0.28378683919088216
100% Corpus,10,0.9099999999999999,0.31,0.28026734626464184
100% Corpus,10,0.9099999999999999,0.61,0.2799686791939657
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.28307184688364667
100% Corpus,10,0.9099999999999999,symmetric,0.28527062368088163
100% Corpus,10,symmetric,0.01,0.27164203689435995
100% Corpus,10,symmetric,0.31,0.25500538849670673
100% Corpus,10,symmetric,0.61,0.3150763919328824
100% Corpus,10,symmetric,0.9099999999999999,0.42959746873969945
100% Corpus,10,symmetric,symmetric,0.2759928873756262
100% Corpus,10,asymmetric,0.01,0.28255261359407535
100% Corpus,10,asymmetric,0.31,0.459364343783491
100% Corpus,10,asymmetric,0.61,0.48831154553653366
100% Corpus,10,asymmetric,0.9099999999999999,0.4568126760232568
100% Corpus,10,asymmetric,symmetric,0.352441200663848
